student_id,iso_week,logins,submissions,forum_posts,minutes_on_platform
100079,7,1,0,0,25
100079,8,1,0,0,46
100079,9,0,0,0,0
100079,10,0,0,0,0
100079,11,0,0,0,2
100079,12,0,0,0,16
100079,13,0,0,0,16
100079,14,0,0,0,0
100080,1,0,0,0,4
100080,2,1,0,0,9
100080,3,0,0,0,0
100080,4,2,0,0,49
100080,5,2,0,0,50
100080,6,1,0,0,0
100080,7,2,0,0,55
100080,8,2,0,0,57
100080,9,1,0,0,4
100080,10,0,1,0,0
100080,11,0,0,0,0
100080,12,0,0,0,0
100080,13,0,0,0,0
100080,14,0,0,0,9
100081,1,10,2,1,252
100081,2,5,0,0,134
100081,3,5,0,1,128
100081,4,5,0,0,103
100081,5,2,1,0,42
100081,6,7,0,0,205
100081,7,9,1,0,226
100081,8,7,0,1,216
100081,9,10,1,0,276
100081,10,7,0,1,188
100081,11,6,0,0,169
100081,12,4,0,1,100
100081,13,4,1,1,113
100081,14,5,1,1,113
100082,1,2,1,0,80
100082,2,3,1,0,89
100082,3,5,1,1,137
100082,4,3,0,0,79
100082,5,2,1,1,46
100082,6,2,1,0,35
100082,7,3,0,0,119
100082,8,3,1,0,45
100082,9,1,0,0,30
100082,10,0,0,2,7
100082,11,3,0,0,78
100082,12,2,0,0,77
100082,13,4,0,0,107
100082,14,2,0,0,33
100083,1,4,0,0,118
100083,2,7,0,2,169
100083,3,5,0,1,95
100083,4,6,0,1,134
100083,5,3,0,2,70
100083,6,7,0,1,181
100083,7,8,1,1,220
100083,8,2,2,3,58
100083,9,6,0,1,149
100083,10,3,0,0,79
100083,11,8,0,1,211
100083,12,2,0,2,50
100083,13,10,0,0,253
100083,14,8,0,0,190
100084,1,6,1,0,161
100084,2,3,0,0,109
100084,3,6,0,0,166
100084,4,5,0,1,109
100084,5,0,0,0,0
100084,6,1,0,1,27
100084,7,0,0,0,27
100084,8,2,0,0,49
100084,9,6,0,0,133
100085,1,2,0,0,52
100085,2,3,0,0,73
100085,3,0,0,0,0
100085,4,4,0,0,102
100085,5,3,0,0,60
100085,6,3,0,0,92
100085,7,2,0,0,25
100085,8,3,0,0,72
100085,9,3,0,0,63
100085,10,3,0,0,79
100085,11,0,0,0,0
100086,1,6,0,2,122
100086,2,6,1,2,145
100086,3,2,0,0,20
100086,4,6,1,1,158
100086,5,4,1,0,81
100086,6,9,2,0,271
100086,7,9,1,1,238
100086,8,7,1,0,197
100086,9,5,2,1,113
100086,10,8,2,1,184
100086,11,5,0,0,160
100086,12,6,1,0,171
100086,13,8,0,0,184
100086,14,9,1,1,223
100087,1,4,0,1,112
100087,2,5,0,1,140
100087,3,1,0,1,0
100087,4,4,0,0,98
100087,5,2,1,0,55
100087,6,5,0,0,149
100087,7,3,0,2,56
100087,8,4,0,0,113
100087,9,6,2,0,144
100087,10,4,0,0,83
100087,11,4,0,0,129
100087,12,6,0,0,153
100087,13,3,0,3,96
100087,14,6,0,1,140
100088,1,5,1,1,142
100088,2,7,2,0,170
100088,3,9,1,0,203
100088,4,8,0,2,219
100088,5,4,1,1,137
100088,6,7,2,1,152
100088,7,5,1,0,134
100088,8,6,0,1,157
100088,9,3,1,0,71
100088,10,11,0,0,312
100088,11,2,1,1,32
100088,12,6,0,1,148
100088,13,4,0,0,78
100088,14,5,1,0,117
100089,1,3,0,1,76
100089,2,4,0,0,134
100089,3,4,0,0,113
100089,4,2,0,1,29
100089,5,2,0,0,25
100089,6,3,0,0,87
100089,7,4,1,1,107
100089,8,4,0,0,128
100089,9,3,0,1,52
100089,10,2,0,1,65
100089,11,4,0,1,73
100089,12,2,0,1,49
100089,13,5,0,0,144
100089,14,4,0,0,121
100090,1,9,0,0,211
100090,2,8,0,2,214
100090,3,10,1,0,238
100090,4,9,1,1,235
100090,5,8,0,2,181
100090,6,5,0,0,114
100090,7,8,0,0,197
100090,8,6,0,3,172
100090,9,8,1,1,206
100090,10,10,1,0,234
100090,11,8,1,0,211
100090,12,9,1,1,215
100090,13,2,1,4,46
100090,14,7,1,2,168
100091,1,3,0,0,80
100091,2,0,0,0,5
100091,3,2,0,0,72
100091,4,1,0,0,28
100091,5,0,0,0,0
100091,6,2,0,0,56
100091,7,0,0,0,0
100092,1,5,0,1,110
100092,2,5,2,1,119
100092,3,4,1,0,129
100092,4,6,1,0,168
100092,5,10,1,1,271
100092,6,3,1,0,54
100092,7,5,0,0,124
100092,8,4,1,1,91
100092,9,6,0,0,143
100092,10,10,0,1,266
100092,11,3,1,0,75
100092,12,6,1,0,190
100092,13,5,0,0,92
100092,14,2,0,1,62
100093,1,9,0,0,234
100093,2,5,1,0,115
100093,3,5,0,1,120
100093,4,8,0,2,207
100093,5,5,1,0,134
100093,6,4,0,0,132
100093,7,3,1,1,74
100093,8,8,2,0,172
100093,9,7,0,1,173
100093,10,7,0,1,152
100093,11,5,0,1,111
100093,12,7,0,0,171
100093,13,6,0,0,171
100093,14,8,1,0,204
100094,1,4,0,0,50
100094,2,11,0,0,265
100094,3,11,1,0,292
100094,4,7,1,2,193
100094,5,9,0,1,212
100094,6,13,0,0,350
100094,7,8,0,1,181
100094,8,13,2,0,368
100094,9,12,2,0,350
100094,10,12,1,1,316
100094,11,15,1,1,364
100094,12,5,2,0,135
100094,13,8,2,1,198
100094,14,7,1,0,212
100095,1,5,1,0,140
100095,2,4,0,1,117
100095,3,6,0,1,169
100095,4,9,1,0,243
100095,5,6,1,0,177
100095,6,3,1,1,38
100095,7,3,1,0,90
100095,8,11,1,0,282
100095,9,6,0,0,142
100095,10,8,0,0,208
100095,11,3,0,0,72
100095,12,4,1,0,115
100095,13,0,2,0,0
100095,14,3,0,1,67
100096,1,2,0,0,40
100096,2,5,0,0,156
100096,3,5,0,0,120
100096,4,2,0,0,29
100096,5,2,0,0,58
100096,6,1,0,1,56
100096,7,1,0,0,15
100097,1,9,0,1,226
100097,2,5,0,0,149
100097,3,4,0,0,113
100097,4,1,0,1,31
100097,5,4,1,0,76
100097,6,4,0,0,121
100097,7,3,1,1,103
100097,8,7,0,0,169
100097,9,4,0,1,102
100097,10,4,0,0,119
100097,11,2,1,0,44
100097,12,3,0,1,88
100097,13,6,0,3,178
100097,14,5,0,2,143
100098,1,7,0,2,206
100098,2,7,1,0,151
100098,3,10,1,0,273
100098,4,7,0,1,157
100098,5,6,0,0,189
100098,6,7,0,0,182
100098,7,2,0,0,43
100098,8,4,0,0,106
100098,9,5,1,1,164
100098,10,2,1,3,45
100098,11,5,0,0,135
100098,12,6,0,0,139
100098,13,4,0,0,150
100098,14,4,0,0,119
100099,1,10,0,0,267
100099,2,7,1,0,175
100099,3,6,1,2,165
100099,4,5,0,0,123
100099,5,8,0,2,216
100099,6,11,0,0,268
100099,7,7,0,0,181
100099,8,2,1,1,17
100099,9,3,2,1,87
100099,10,6,0,0,182
100099,11,8,0,4,207
100099,12,6,1,1,145
100099,13,7,1,0,167
100099,14,7,0,0,182
100100,1,6,0,1,167
100100,2,2,0,1,21
100100,3,1,1,0,23
100100,4,2,0,0,58
100100,5,6,0,3,144
100100,6,5,1,1,132
100100,7,5,0,0,123
100100,8,3,0,0,86
100100,9,4,0,1,77
100100,10,8,1,0,208
100100,11,4,1,0,115
100100,12,3,1,0,57
100100,13,4,0,1,127
100100,14,5,0,1,127
100101,1,3,0,1,93
100101,2,4,1,4,111
100101,3,5,0,1,127
100101,4,2,1,1,37
100101,5,4,1,0,81
100101,6,8,2,2,214
100101,7,4,1,2,103
100101,8,4,0,2,108
100101,9,3,0,1,101
100101,10,4,1,0,78
100101,11,4,0,1,144
100101,12,5,0,0,125
100101,13,2,0,1,72
100101,14,5,1,0,123
100102,1,2,0,0,72
100102,2,0,0,0,0
100102,3,0,0,0,0
100102,4,0,0,0,0
100102,5,4,0,0,124
100102,6,1,0,0,23
100102,7,1,0,0,28
100102,8,1,0,0,11
100102,9,1,0,0,43
100102,10,1,0,0,25
100102,11,0,0,0,0
100102,12,0,0,0,0
100102,13,0,0,0,0
100102,14,1,0,0,54
100103,1,2,0,0,63
100103,2,2,0,1,75
100103,3,4,0,0,80
100103,4,0,0,0,0
100103,5,4,0,0,102
100103,6,2,0,0,79
100103,7,1,0,0,41
100103,8,2,0,0,18
100103,9,0,0,0,0
100103,10,3,1,1,74
100103,11,1,0,0,32
100103,12,1,1,0,20
100103,13,0,0,0,9
100103,14,3,0,1,90
100104,1,6,1,0,139
100104,2,3,0,0,87
100104,3,5,1,0,134
100104,4,3,0,1,76
100104,5,2,0,0,53
100104,6,5,0,1,109
100104,7,2,0,0,100
100104,8,0,0,0,0
100104,9,3,1,0,90
100104,10,2,0,0,65
100104,11,2,0,0,72
100104,12,2,0,2,40
100104,13,1,0,0,23
100104,14,2,1,0,29
100105,1,7,1,2,189
100105,2,10,1,1,251
100105,3,9,1,3,250
100105,4,10,1,1,246
100105,5,7,1,1,173
100105,6,10,0,0,248
100105,7,8,0,0,211
100105,8,7,2,1,190
100105,9,8,2,2,179
100105,10,4,1,0,130
100105,11,6,0,1,145
100105,12,11,0,0,272
100105,13,5,0,1,150
100105,14,7,1,1,144
100106,1,11,2,2,261
100106,2,6,1,0,160
100106,3,7,0,2,171
100106,4,7,2,0,178
100106,5,7,1,1,168
100106,6,7,2,3,218
100106,7,8,0,1,205
100106,8,11,0,1,294
100106,9,13,2,2,332
100106,10,8,0,1,197
100106,11,8,1,0,194
100106,12,6,0,3,165
100106,13,8,0,1,212
100106,14,11,0,0,282
100107,1,4,0,0,103
100107,2,7,2,0,186
100107,3,10,0,0,234
100107,4,5,1,0,116
100107,5,1,0,0,41
100107,6,4,0,1,82
100107,7,6,1,0,158
100107,8,5,1,0,120
100107,9,7,0,1,154
100107,10,6,1,3,200
100107,11,11,2,1,271
100107,12,6,1,0,129
100107,13,11,0,1,280
100107,14,9,1,1,202
100108,1,6,0,2,145
100108,2,1,0,2,7
100108,3,4,0,2,116
100108,4,2,0,0,44
100108,5,3,0,1,77
100108,6,6,0,1,155
100108,7,5,0,1,121
100108,8,6,0,2,160
100108,9,2,0,1,66
100108,10,2,0,1,83
100108,11,1,0,1,15
100108,12,1,1,1,37
100108,13,1,0,0,58
100108,14,3,1,0,74
100109,1,4,0,1,106
100109,2,5,0,3,129
100109,3,6,0,1,165
100109,4,4,0,4,116
100109,5,3,0,3,61
100109,6,7,0,0,190
100109,7,9,1,1,257
100109,8,4,1,1,81
100109,9,3,1,0,65
100109,10,6,0,1,152
100109,11,6,0,1,150
100109,12,10,1,1,265
100109,13,5,1,2,135
100109,14,10,1,0,257
100110,1,3,0,0,93
100110,2,4,0,0,72
100110,3,3,1,1,69
100110,4,5,0,0,97
100110,5,5,2,2,112
100110,6,1,0,1,25
100110,7,4,2,0,95
100110,8,6,0,0,167
100110,9,3,0,1,73
100110,10,4,0,0,108
100110,11,3,1,0,83
100110,12,1,0,0,57
100110,13,5,0,0,129
100110,14,4,0,0,95
100111,1,5,1,1,156
100111,2,9,0,1,250
100111,3,8,0,3,215
100111,4,7,1,2,153
100111,5,13,1,0,341
100111,6,6,1,1,148
100111,7,7,1,3,186
100111,8,6,1,1,144
100111,9,7,0,1,186
100111,10,3,1,0,75
100111,11,7,0,2,165
100111,12,9,1,3,230
100111,13,6,1,0,120
100111,14,14,2,0,361
100112,1,7,1,0,168
100112,2,8,0,0,182
100112,3,6,0,3,141
100112,4,7,0,0,156
100112,5,11,1,0,263
100112,6,6,0,2,150
100112,7,3,0,0,52
100112,8,7,0,0,169
100112,9,7,1,1,189
100112,10,6,1,1,184
100112,11,9,0,0,205
100112,12,7,0,0,199
100113,1,11,1,0,314
100113,2,13,1,3,370
100113,3,8,2,2,214
100113,4,6,1,0,154
100113,5,14,1,1,377
100113,6,7,2,3,158
100113,7,7,1,1,171
100113,8,6,0,0,159
100113,9,9,1,0,205
100113,10,11,0,1,285
100113,11,15,0,1,405
100113,12,14,1,0,386
100113,13,9,1,0,246
100113,14,6,1,1,184
100114,1,4,1,3,106
100114,2,7,0,0,206
100114,3,7,0,1,151
100114,4,5,0,0,100
100114,5,7,0,2,158
100114,6,1,1,1,6
100114,7,5,1,0,144
100114,8,5,0,2,100
100114,9,3,1,0,76
100114,10,5,0,1,144
100114,11,6,0,0,128
100114,12,1,0,1,20
100114,13,7,1,0,192
100114,14,4,0,1,92
100115,1,4,1,0,112
100115,2,4,0,0,96
100115,3,10,0,2,248
100115,4,3,0,0,72
100115,5,6,1,1,150
100115,6,7,0,2,195
100115,7,2,2,0,4
100115,8,1,1,2,54
100115,9,5,0,0,105
100115,10,4,1,1,80
100115,11,3,1,0,93
100115,12,3,0,0,82
100115,13,1,0,0,27
100115,14,0,0,0,28
100116,1,7,1,2,162
100116,2,7,1,0,188
100116,3,11,0,0,272
100116,4,11,0,0,278
100116,5,12,2,0,315
100116,6,12,1,1,282
100116,7,8,2,2,224
100116,8,8,1,2,214
100116,9,11,0,1,296
100116,10,8,1,3,216
100116,11,9,2,2,228
100116,12,7,0,1,166
100116,13,7,1,1,162
100116,14,8,1,2,206
100117,1,6,0,0,159
100117,2,2,0,0,59
100117,3,4,0,1,93
100117,4,3,0,1,94
100117,5,1,0,0,26
100117,6,2,0,0,34
100117,7,5,0,1,137
100117,8,4,0,0,127
100117,9,0,0,0,0
100117,10,1,0,0,0
100117,11,1,0,0,27
100117,12,1,0,0,12
100117,13,2,0,1,58
100117,14,5,1,0,159
100118,1,6,1,0,182
100118,2,7,1,0,183
100118,3,4,2,1,121
100118,4,8,1,2,219
100118,5,5,0,0,121
100118,6,9,1,0,240
100118,7,5,1,0,141
100118,8,8,1,0,189
100118,9,13,0,0,347
100118,10,6,0,0,153
100118,11,10,0,1,254
100118,12,9,0,0,238
100118,13,6,1,2,155
100118,14,7,1,2,193
100119,1,0,0,0,12
100119,2,2,0,0,76
100119,3,0,0,0,0
100119,4,2,0,0,40
100119,5,2,0,0,77
100119,6,1,0,1,33
100119,7,2,0,0,57
100120,1,10,0,3,298
100120,2,7,0,0,177
100120,3,9,1,2,253
100120,4,13,0,1,327
100120,5,8,1,1,216
100120,6,10,0,1,276
100120,7,14,1,0,318
100120,8,8,2,1,201
100120,9,9,1,2,267
100120,10,6,0,0,172
100120,11,4,1,2,110
100120,12,6,0,2,142
100120,13,7,1,1,217
100120,14,13,1,1,371
100121,1,7,0,1,168
100121,2,8,1,2,209
100121,3,8,1,2,231
100121,4,5,1,2,135
100121,5,11,1,3,293
100121,6,14,0,1,350
100121,7,15,1,1,376
100121,8,8,2,0,224
100121,9,8,1,1,185
100121,10,7,1,2,189
100121,11,13,1,1,304
100121,12,12,1,0,345
100121,13,8,0,0,244
100121,14,10,1,2,296
100122,1,2,0,0,100
100122,2,1,0,0,8
100122,3,1,0,0,25
100122,4,0,0,0,0
100122,5,0,0,0,0
100122,6,0,0,0,0
100122,7,0,0,0,9
100122,8,0,0,1,0
100122,9,0,0,0,0
100122,10,0,0,0,3
100122,11,0,0,0,0
100122,12,0,0,0,14
100122,13,0,0,0,0
100122,14,0,0,0,13
100123,1,3,0,1,71
100123,2,5,0,0,131
100123,3,3,0,1,92
100123,4,4,0,0,117
100123,5,6,0,0,165
100123,6,5,1,1,133
100124,1,7,1,1,197
100124,2,4,0,0,96
100124,3,4,0,1,131
100124,4,7,0,0,190
100124,5,4,1,1,103
100124,6,7,1,0,206
100124,7,3,0,1,73
100124,8,5,1,0,129
100124,9,6,0,1,147
100124,10,10,1,0,267
100124,11,7,0,0,156
100124,12,3,1,0,101
100124,13,3,0,1,64
100124,14,4,1,2,96
100125,1,6,0,1,167
100125,2,5,0,0,143
100125,3,5,1,0,117
100125,4,10,2,0,235
100125,5,6,0,0,175
100125,6,6,0,3,134
100125,7,3,1,0,33
100125,8,3,0,1,64
100125,9,7,0,0,188
100125,10,8,1,0,196
100125,11,9,1,1,229
100125,12,10,1,0,254
100125,13,7,1,0,185
100125,14,9,0,0,249
100126,1,2,0,0,49
100126,2,2,1,0,45
100126,3,4,0,0,111
100126,4,3,1,0,87
100126,5,4,0,0,112
100126,6,5,0,0,128
100126,7,3,0,0,66
100126,8,2,0,0,59
100126,9,2,0,0,59
100126,10,3,1,0,83
100126,11,5,0,0,138
100126,12,3,0,1,124
100126,13,2,1,0,68
100126,14,4,0,0,113
100127,1,6,0,0,155
100127,2,3,0,0,108
100127,3,3,0,0,62
100127,4,4,0,0,101
100127,5,4,0,0,107
100127,6,3,0,0,103
100127,7,3,0,0,64
100127,8,6,1,0,154
100127,9,3,1,1,100
100127,10,5,0,0,151
100127,11,4,0,0,96
100127,12,3,0,0,67
100127,13,3,0,0,50
100127,14,3,0,3,85
100128,1,1,0,0,19
100128,2,2,0,0,55
100128,3,2,0,0,31
100128,4,0,0,0,0
100128,5,1,0,0,13
100128,6,1,0,0,10
100128,7,0,0,0,0
100128,8,0,0,0,6
100128,9,0,0,0,6
100128,10,0,0,0,11
100128,11,0,0,0,0
100128,12,0,0,0,9
100128,13,1,0,0,30
100128,14,1,0,0,27
100129,1,5,0,0,117
100129,2,1,1,0,13
100129,3,7,0,0,203
100129,4,2,0,0,92
100129,5,3,0,0,56
100129,6,1,0,0,0
100129,7,6,1,0,150
100129,8,3,0,0,71
100129,9,2,0,0,26
100129,10,2,0,0,87
100129,11,2,1,0,60
100129,12,1,0,0,3
100129,13,0,0,0,0
100129,14,0,0,0,0
100130,1,2,0,0,52
100130,2,0,0,0,9
100130,3,1,0,0,23
100130,4,1,0,0,32
100130,5,0,1,0,0
100130,6,1,0,0,2
100130,7,0,0,0,7
100130,8,0,0,0,0
100130,9,0,0,0,6
100130,10,0,0,0,0
100130,11,0,0,0,1
100130,12,0,0,0,4
100130,13,0,0,0,0
100130,14,0,0,0,0
100131,1,10,1,1,259
100131,2,12,1,1,288
100131,3,9,1,1,222
100131,4,11,1,2,333
100131,5,8,2,0,202
100131,6,7,0,2,167
100131,7,7,0,2,174
100131,8,11,2,3,298
100131,9,10,1,0,268
100131,10,11,1,2,282
100131,11,11,1,1,280
100131,12,11,0,0,318
100131,13,6,0,0,149
100131,14,7,1,1,169
100132,1,1,0,0,52
100132,2,3,0,0,56
100132,3,6,0,0,158
100132,4,3,0,0,69
100132,5,4,0,0,103
100132,6,6,1,0,166
100132,7,2,0,0,28
100132,8,0,1,1,0
100132,9,2,0,0,72
100132,10,4,0,0,91
100132,11,3,1,0,80
100132,12,1,0,0,24
100132,13,1,0,0,51
100132,14,0,0,0,16
100133,1,6,1,0,138
100133,2,4,0,0,119
100133,3,8,0,0,231
100133,4,6,0,0,183
100133,5,5,0,0,107
100133,6,8,1,1,203
100133,7,8,1,0,224
100133,8,2,0,2,59
100133,9,4,1,0,98
100133,10,7,1,0,172
100133,11,6,0,1,148
100133,12,6,1,1,142
100133,13,11,2,1,285
100133,14,2,0,1,37
100134,1,8,1,1,221
100134,2,11,1,3,295
100134,3,5,1,1,132
100134,4,3,0,0,59
100134,5,4,1,0,102
100134,6,3,0,1,95
100134,7,5,0,2,148
100134,8,13,1,1,321
100134,9,3,0,0,80
100134,10,7,1,1,159
100134,11,6,1,0,173
100134,12,9,1,0,259
100134,13,7,1,2,179
100134,14,5,1,0,136
100135,1,8,1,2,204
100135,2,1,0,2,34
100135,3,6,1,1,155
100135,4,9,0,0,239
100135,5,7,1,0,183
100135,6,5,0,0,141
100135,7,8,0,1,194
100135,8,7,1,1,196
100135,9,6,1,1,155
100135,10,8,1,2,192
100135,11,5,0,0,126
100135,12,6,0,0,126
100135,13,4,1,0,104
100135,14,6,2,0,154
100136,1,5,1,1,144
100136,2,7,2,2,173
100136,3,3,0,1,77
100136,4,4,0,0,115
100136,5,4,1,2,95
100136,6,11,0,1,318
100136,7,6,0,0,169
100136,8,6,0,1,149
100136,9,5,2,0,128
100136,10,2,0,1,59
100136,11,8,1,1,183
100136,12,5,1,1,122
100136,13,4,0,1,99
100136,14,8,1,2,194
100137,1,12,0,0,287
100137,2,13,1,2,329
100137,3,9,0,2,203
100137,4,9,0,2,241
100137,5,11,2,1,303
100137,6,7,0,1,223
100137,7,11,1,0,315
100137,8,7,2,0,185
100137,9,10,1,1,239
100137,10,4,2,1,117
100137,11,7,0,1,182
100137,12,7,0,1,152
100137,13,6,1,0,142
100137,14,10,0,1,279
100138,1,4,0,0,118
100138,2,3,0,0,72
100138,3,2,2,1,80
100138,4,7,0,1,203
100138,5,5,0,0,112
100138,6,5,0,0,110
100138,7,6,0,1,194
100138,8,5,0,1,122
100138,9,9,0,0,220
100138,10,9,1,1,234
100138,11,3,1,1,75
100138,12,5,0,2,151
100138,13,2,0,0,49
100138,14,4,0,1,106
100139,1,2,1,0,61
100139,2,5,0,2,130
100139,3,0,0,0,11
100139,4,5,1,2,129
100139,5,4,0,0,103
100139,6,3,0,4,62
100139,7,6,0,0,125
100139,8,3,0,0,35
100139,9,6,0,0,162
100139,10,3,0,0,56
100139,11,6,1,0,156
100139,12,3,0,2,80
100139,13,9,0,1,194
100139,14,6,1,0,172
100140,1,7,0,0,162
100140,2,4,0,0,108
100140,3,2,0,0,52
100140,4,5,0,1,122
100140,5,4,0,0,126
100140,6,2,0,0,32
100140,7,4,0,2,98
100140,8,0,0,0,17
100140,9,1,0,0,49
100140,10,3,0,1,75
100140,11,2,0,0,45
100140,12,2,0,0,53
100140,13,1,0,0,31
100140,14,2,0,0,29
100141,1,1,0,2,27
100141,2,3,0,0,73
100141,3,1,0,0,0
100141,4,3,0,0,81
100141,5,1,0,0,31
100141,6,3,1,1,109
100141,7,1,1,0,0
100141,8,0,0,0,0
100141,9,5,0,1,159
100141,10,0,1,0,38
100141,11,3,1,0,106
100141,12,1,0,0,38
100141,13,3,0,0,72
100141,14,3,1,0,54
100142,1,12,1,0,328
100142,2,5,0,1,145
100142,3,9,0,2,237
100142,4,12,1,0,317
100142,5,9,2,1,226
100142,6,14,0,0,366
100142,7,6,1,0,176
100142,8,10,1,3,289
100142,9,12,0,1,313
100142,10,7,1,1,173
100142,11,13,1,3,389
100142,12,11,1,1,280
100142,13,9,0,0,231
100142,14,11,2,2,291
100143,1,2,0,2,80
100143,2,9,0,1,237
100143,3,5,1,1,107
100143,4,8,0,0,177
100143,5,3,1,2,79
100143,6,7,0,0,182
100143,7,9,0,2,207
100143,8,4,0,2,81
100143,9,4,0,0,82
100143,10,6,1,2,150
100143,11,6,0,1,170
100143,12,6,1,1,130
100143,13,5,0,0,116
100143,14,9,0,0,239
100144,1,3,1,0,104
100144,2,2,1,0,25
100144,3,6,0,0,166
100144,4,2,0,1,47
100144,5,5,0,0,156
100144,6,5,0,0,145
100144,7,6,1,0,145
100144,8,3,0,0,86
100144,9,3,1,0,71
100144,10,3,0,0,55
100144,11,4,0,2,59
100144,12,4,1,1,83
100144,13,1,0,0,0
100144,14,3,0,1,86
100145,1,6,1,0,166
100145,2,10,1,1,240
100145,3,11,0,1,300
100145,4,13,0,1,347
100145,5,7,1,0,188
100145,6,6,1,0,179
100145,7,9,0,1,203
100145,8,9,1,1,238
100145,9,10,2,0,248
100145,10,10,2,1,246
100145,11,5,0,0,119
100145,12,5,1,2,101
100145,13,13,1,1,364
100145,14,5,2,0,139
100146,1,1,0,0,20
100146,2,0,0,0,13
100146,3,0,0,0,0
100146,4,1,0,1,52
100146,5,0,0,0,0
100146,6,2,0,0,62
100146,7,0,0,0,0
100146,8,0,0,0,0
100146,9,1,0,1,33
100146,10,0,0,0,0
100146,11,0,0,0,22
100146,12,0,0,1,0
100146,13,1,0,0,11
100146,14,0,0,0,18
100147,1,7,1,1,228
100147,2,6,1,0,145
100147,3,3,0,0,84
100147,4,5,1,1,123
100147,5,1,0,2,0
100147,6,9,1,1,242
100147,7,6,1,0,154
100147,8,5,1,0,152
100147,9,7,0,0,183
100147,10,6,0,1,180
100147,11,5,2,1,106
100147,12,5,0,0,140
100147,13,9,1,1,221
100147,14,8,1,0,199
100148,1,13,1,2,367
100148,2,12,0,1,303
100148,3,7,0,0,179
100148,4,7,2,2,168
100148,5,9,1,1,222
100148,6,14,2,1,362
100148,7,12,0,3,320
100148,8,10,0,2,243
100148,9,10,1,0,296
100148,10,5,0,0,130
100148,11,8,1,2,173
100148,12,9,1,4,211
100148,13,7,1,0,148
100148,14,7,2,1,162
100149,1,8,1,2,202
100149,2,11,1,0,273
100149,3,9,0,0,254
100149,4,7,0,2,163
100149,5,9,1,1,237
100149,6,6,0,2,173
100149,7,11,1,1,270
100149,8,10,1,1,280
100149,9,10,0,0,256
100149,10,7,0,1,177
100149,11,8,1,0,202
100149,12,7,1,0,228
100149,13,7,1,0,173
100149,14,8,1,1,188
100150,1,7,0,0,178
100150,2,3,0,2,70
100150,3,7,2,2,180
100150,4,7,1,0,163
100150,5,5,0,2,98
100150,6,11,0,0,273
100150,7,5,0,0,88
100150,8,6,1,0,161
100150,9,10,2,1,265
100150,10,0,0,1,7
100150,11,9,0,1,213
100150,12,6,0,0,189
100150,13,8,2,2,197
100150,14,10,0,0,243
100151,1,6,0,1,182
100151,2,1,0,0,18
100151,3,3,0,0,60
100151,4,1,0,1,59
100151,5,3,0,0,57
100151,6,0,0,0,0
100151,7,1,0,0,26
100151,8,2,0,0,59
100151,9,0,0,0,11
100151,10,1,0,0,0
100151,11,1,0,0,3
100151,12,1,0,2,0
100151,13,1,0,0,19
100151,14,0,0,1,15
100152,1,1,0,0,30
100152,2,4,0,1,92
100152,3,5,0,0,95
100152,4,4,0,1,79
100152,5,2,0,1,34
100152,6,3,0,0,104
100152,7,3,0,0,78
100152,8,2,0,0,43
100152,9,3,0,1,106
100152,10,4,0,1,110
100152,11,3,0,0,74
100152,12,2,0,0,55
100152,13,2,0,0,63
100152,14,1,0,0,19
100153,1,5,2,4,138
100153,2,5,1,1,95
100153,3,11,0,0,260
100153,4,3,0,2,80
100153,5,3,1,0,72
100153,6,3,0,1,72
100153,7,5,0,0,129
100153,8,5,2,0,107
100153,9,7,1,0,156
100153,10,6,1,0,216
100153,11,5,0,1,151
100153,12,4,1,0,118
100153,13,5,0,0,97
100153,14,5,0,0,96
100154,1,9,1,1,256
100154,2,7,0,2,170
100154,3,2,1,1,57
100154,4,2,0,0,29
100154,5,4,1,3,89
100154,6,2,2,0,50
100154,7,1,2,1,0
100154,8,2,0,1,61
100154,9,7,0,0,178
100154,10,1,1,2,11
100154,11,0,1,1,0
100154,12,8,0,2,189
100154,13,4,0,0,57
100154,14,7,1,1,136
100155,1,2,0,0,52
100155,2,4,0,0,101
100155,3,3,0,0,80
100155,4,2,0,0,75
100155,5,4,0,0,103
100155,6,1,0,0,30
100155,7,0,0,0,0
100155,8,4,0,0,74
100155,9,0,0,0,9
100155,10,3,0,0,70
100155,11,2,0,0,64
100155,12,0,0,0,36
100155,13,0,0,0,1
100155,14,0,0,0,1
100156,1,8,1,0,181
100156,2,5,1,0,148
100156,3,6,0,0,143
100156,4,4,0,0,134
100156,5,3,0,1,76
100156,6,3,0,0,103
100156,7,2,0,2,39
100156,8,3,0,0,68
100156,9,2,0,1,38
100156,10,2,0,0,61
100156,11,5,0,0,130
100156,12,4,1,0,120
100156,13,3,0,0,80
100156,14,6,1,0,153
100157,1,8,0,0,198
100157,2,4,0,0,125
100157,3,5,1,1,188
100157,4,6,2,0,156
100157,5,6,0,1,138
100157,6,3,1,0,77
100157,7,8,2,0,212
100157,8,6,0,1,150
100157,9,3,0,0,58
100157,10,4,0,0,76
100157,11,7,0,0,168
100157,12,7,1,1,132
100157,13,5,1,0,124
100157,14,5,0,0,124
100158,1,6,1,1,177
100158,2,4,1,1,81
100158,3,7,1,2,190
100158,4,5,1,0,153
100158,5,7,0,1,169
100158,6,4,0,1,127
100158,7,5,0,1,138
100158,8,6,1,0,147
100158,9,7,1,0,215
100158,10,9,0,1,237
100158,11,9,1,1,265
100158,12,8,0,1,201
100158,13,3,0,0,75
